Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Outlet_Sales_Log,Item_Outlet_Sales_Sqrt,Item_Outlet_Sales_Cbrt,Item_Outlet_Sales_4rt,Item_Outlet_Sales_ratio,Item_Type_Combined,Outlet
2,FDI16,53.06399999999999,905.488,Frozen Foods,0.0,14.0,2004,OUT035,1,2,1,6.808474024888885,30.091327654325923,9.674478557808136,5.485556275741406,0.390940061289913,1,6
1,FDP16,246.3802,7370.406,Frozen Foods,0.039355947,18.6,1999,OUT049,0,1,1,8.90522807186147,85.85106871786745,19.460939561781224,9.265585179462086,3.182137116528924,1,9
1,FDB11,226.8404,6301.1312,Starchy Foods,0.060836524,16.0,2004,OUT035,1,2,1,8.74848445181701,79.37966490229094,18.470252851004204,8.909526637386014,2.7204828970939237,1,6
0,NCB06,160.692,1597.92,Health and Hygiene,0.082316506,17.6,2004,OUT035,1,2,1,7.376458062494825,39.973991544503036,11.691000457588785,6.32249883705035,0.6898942258057288,2,6
1,FDA45,178.237,529.311,Snack Foods,0.155350299,21.25,2004,OUT035,1,2,1,6.27157616081312,23.006759876175526,8.089163989165659,4.7965362373462295,0.2285274622981477,1,6
0,NCO26,117.5492,1969.4364,Household,0.076841095,7.235,2004,OUT035,1,2,1,7.585502689429533,44.37833255091949,12.534701230159119,6.661706429355731,0.8502946333055608,2,6
1,DRJ25,50.3692,1034.6532,Soft Drinks,0.151419185,14.6,2007,OUT017,1,2,1,6.9418215770863805,32.16602555492363,10.114201503610257,5.671509988964458,0.4467065112092094,0,2
2,FDR28,161.52100000000002,1794.3310000000001,Frozen Foods,0.026001976,13.85,2009,OUT018,2,1,2,7.492387529501885,42.359544379041665,12.15162018959164,6.50842103578446,0.8991892426339723,1,3
2,FDI04,197.6426,2768.3964,Frozen Foods,0.073209447,13.65,2009,OUT018,2,1,2,7.9260235145767455,52.61555283373919,14.04136811856133,7.253657893348651,1.3873205457781286,1,3
1,DRK12,31.29,898.83,Soft Drinks,0.041683481,9.5,1985,OUT027,2,1,3,6.801093917591262,29.980493658377277,9.65070824443799,5.475444608283174,0.24331906285583424,0,5
1,FDX20,226.172,3169.208,Fruits and Vegetables,0.042560252,7.365,1997,OUT046,0,2,1,8.061236993384254,56.29571919782178,14.688707448643875,7.50304732744115,1.3682902145146956,1,8
0,NCI18,223.5746,3589.9936,Household,0.014081156000000001,18.35,2009,OUT018,2,1,2,8.18590569875093,59.91655530819508,15.311975473355709,7.740578486663324,1.7990457871177654,2,3
2,FDB36,132.5626,262.3252,Baking Goods,0.0,5.465,2009,OUT018,2,1,2,5.569584955456722,16.19645640255917,6.401474269744035,4.024482128492953,0.13145846441476253,1,3
1,FDN13,99.8358,1910.1802,Breakfast,0.152918384,18.6,2007,OUT017,1,2,1,7.554952862140152,43.705608335773114,12.40770462907982,6.611021731606478,0.8247110557652649,1,2
1,DRD24,140.9154,1701.7848,Soft Drinks,0.030969273999999998,13.85,2007,OUT017,1,2,1,7.439432861656213,41.25269445745332,11.939007181575146,6.422826049135484,0.7347373504831011,0,2
2,FDQ28,154.5656,2471.4496,Frozen Foods,0.06037677599999999,14.0,1987,OUT013,2,0,1,7.812560140064878,49.7136761867396,13.520225011719113,7.050792592803989,1.0670364025795271,1,1
2,FDM22,54.763999999999996,1331.6,Snack Foods,0.04192285,14.0,1987,OUT013,2,0,1,7.19413650570087,36.491094804075146,11.001652644255635,6.040785942580249,0.5749118548381073,1,1
1,FDR07,97.0094,1808.9786,Fruits and Vegetables,0.077367431,21.349999999999998,1985,OUT027,2,1,3,7.500517655585135,42.5320890622598,12.184596254088786,6.52166305954699,0.4897021435402234,1,5
1,FDV25,222.5456,3315.684,Canned,0.045838211,5.905,2009,OUT018,2,1,2,8.106419216177486,57.581976346770176,14.911604550673559,7.588278879085176,1.661581606054613,1,3
1,DRF49,114.2518,2618.5914,Soft Drinks,0.071077939,7.27,1997,OUT046,0,2,1,7.870391818590597,51.17217407927867,13.78338580284252,7.153472868424027,1.130564162539138,0,8
2,FDW51,214.55599999999998,2769.728,Meat,0.09465987099999999,6.155,1997,OUT046,0,2,1,7.926504399414097,52.6282053655642,14.043619059305014,7.254529989293876,1.1958166580632632,1,8
2,DRL01,233.4958,5375.0034,Soft Drinks,0.077608838,19.5,2007,OUT017,1,2,1,8.589514485553803,73.31441468087978,17.516993995437772,8.562383703203201,2.32063170205402,0,2
1,FDP25,216.8824,2838.9712,Canned,0.021327477,15.2,2007,OUT017,1,2,1,7.951197012004468,53.281996959573505,14.15968729027356,7.299451825964296,1.2257120745148449,1,2
2,FDL50,125.0046,1743.0644,Canned,0.042485444000000004,12.15,2009,OUT018,2,1,2,7.4633999926286325,41.75002275448482,12.03477045030407,6.461425752454702,0.8734981214158587,1,3
0,NCB30,198.8084,5555.4352,Household,0.025578526,14.599999999999998,1985,OUT027,2,1,3,8.622532042839396,74.53479187600915,17.71084825525746,8.633353454829077,1.5038920447919117,2,5
1,FDW11,61.9194,619.194,Breads,0.048980800000000005,12.6,2009,OUT018,2,1,2,6.428418632306089,24.883609062995664,8.523322339380085,4.988347327822679,0.31029536016682524,1,3
0,NCM43,164.821,2120.573,Others,0.019471688,14.5,2004,OUT035,1,2,1,7.659441614165051,46.04967969486867,12.847473853275567,6.7859914305036275,0.9155471288296858,2,6
1,FDK44,173.0738,3823.0236,Fruits and Vegetables,0.122918852,16.6,2007,OUT017,1,2,1,8.248796906839797,61.83060407274055,15.636359960747779,7.863243864509134,1.6505719352402062,1,2
2,FDM15,151.4366,1360.2294,Meat,0.057373797000000004,11.8,1987,OUT013,2,0,1,7.21540864097641,36.88128793846549,11.079939418489111,6.072996619335918,0.5872724597171266,1,1
2,FDS31,178.8318,3969.4996,Fruits and Vegetables,0.044155597000000005,13.1,1987,OUT013,2,0,1,8.286395320396805,63.00396495459631,15.833560560604807,7.9375036979264655,1.713812239272398,1,1
1,FDI32,115.1834,345.5502,Fruits and Vegetables,0.291865402,17.7,1998,OUT010,2,2,0,5.845137929324676,18.588980606800362,7.017305481252049,4.311494010989736,1.0168370208224036,1,0
1,FDR47,196.5794,585.2382,Breads,0.0,17.85,1998,OUT010,2,2,0,6.3720189438439645,24.1916969227047,8.3645815946355,4.918505557860508,1.722157497693435,1,0
2,FDB35,92.6804,1010.6844,Starchy Foods,0.064750025,12.3,2002,OUT045,1,2,1,6.918383004114363,31.79126295069134,10.035488573794042,5.638374140715685,0.4363580978221234,1,7
0,NCU05,81.4618,161.1236,Health and Hygiene,0.098312421,11.8,1998,OUT010,2,2,0,5.082171772315474,12.693447128341457,5.441513599873668,3.5627864275509777,0.4741320983410822,2,0
2,DRY23,42.1112,42.6112,Soft Drinks,0.191013663,9.394999999999998,1985,OUT019,0,2,0,3.752117129518459,6.527725484424111,3.492806996176024,2.5549413857120307,0.12539030699929446,0,4
1,FDO24,157.4604,3010.7476,Baking Goods,0.176573035,11.1,2002,OUT045,1,2,1,8.009943698996702,54.87027975142828,14.439698200428033,7.407447586816142,1.2998757037889608,1,7
2,FDQ28,153.0656,6024.1584,Frozen Foods,0.060134441,14.0,1985,OUT027,2,1,3,8.703533063954744,77.61545206980374,18.195561450336072,8.80996322749441,1.630778430162658,1,5
1,FDV39,198.1426,988.7130000000001,Meat,0.0072946519999999996,11.3,2002,OUT045,1,2,1,6.896404097395588,31.443807021415203,9.962234220804163,5.607477777166415,0.42687205221729474,1,7
0,NCO17,117.944,239.688,Health and Hygiene,0.128478462,10.0,1985,OUT019,0,2,0,5.4793380776089435,15.481860353329635,6.211770909287274,3.9346995251644863,0.7053204768710314,2,4
2,FDU50,112.8176,1374.2112,Dairy,0.075107656,5.75,1987,OUT013,2,0,1,7.225635172760241,37.07035473258922,11.117773651558823,6.088542907181424,0.5933090341929267,1,1
2,FDT12,226.8062,4739.8302,Baking Goods,0.049381405999999996,6.215,1985,OUT027,2,1,3,8.46375659126266,68.84642474377301,16.79787175421197,8.29737456933053,1.2831025247930994,1,5
2,FDK58,100.0016,1012.0160000000001,Snack Foods,0.045165795999999994,11.35,2009,OUT018,2,1,2,6.91969965999911,31.812198918025143,10.039893968817207,5.640230395828271,0.5071494058640585,1,3
2,FDO08,165.7526,657.8104,Fruits and Vegetables,0.09415375,11.099999999999998,1985,OUT019,0,2,0,6.488916743906655,25.64781472172629,8.696948769265742,5.064367159056133,1.9357128643016082,1,4
0,NCW29,130.431,778.9860000000001,Health and Hygiene,0.028907832,14.0,1999,OUT049,0,1,1,6.657993073950589,27.910320671751517,9.201173448305415,5.28302192610929,0.33632343508029283,2,9
2,FDE04,179.766,2336.958,Frozen Foods,0.018059621,19.75,2002,OUT045,1,2,1,7.756605362618699,48.34209345901355,13.270388452142416,6.95284786681066,1.0089703052408785,1,7
0,NCB19,85.0882,2233.0932,Household,0.09043609400000001,6.525,1999,OUT049,0,1,1,7.711142988541941,47.25561553931977,13.070803418569065,6.874272000679037,0.9641271805635059,2,9
1,FDV15,103.9648,1661.8368,Meat,0.146399712,10.3,1999,OUT049,0,1,1,7.4156787756481055,40.76563258432279,11.844847053672073,6.3847969884971905,0.717489994837958,1,9
2,FDL58,264.7568,4745.8224,Snack Foods,0.07426435599999999,5.78,1999,OUT049,0,1,1,8.465020015309433,68.88992959787373,16.804947522426296,8.299995758906972,2.0489858506430143,1,9
2,FDA08,164.1526,3124.5994,Fruits and Vegetables,0.050186725999999994,11.85,2002,OUT045,1,2,1,8.047061361953205,55.89811624732984,14.61946393823097,7.476504279897781,1.349030667377619,1,7
1,FDT43,50.1324,467.3916,Fruits and Vegetables,0.020631654,16.35,2009,OUT018,2,1,2,6.1471674501845985,21.619241429800446,7.760570245407922,4.649649602905626,0.2342229492872165,1,3
0,NCX06,182.5976,5070.7328,Household,0.01561108,17.599999999999998,1985,OUT027,2,1,3,8.531240622629989,71.20907807295359,17.180016452501654,8.438547154158327,1.3726799871926174,2,5
1,FDT20,37.6164,540.6296,Fruits and Vegetables,0.041395445,10.5,1997,OUT046,0,2,1,6.292734386320466,23.25144296597525,8.14641643047582,4.821975006776295,0.23341421306427157,1,8
2,FDB41,48.0718,992.7078,Frozen Foods,0.097313129,19.0,1997,OUT046,0,2,1,6.900436360923526,31.50726582869418,9.975633341486336,5.613133334305732,0.42859678778180904,1,8
0,NCN55,238.8538,6008.845,Others,0.059582996,14.6,1999,OUT049,0,1,1,8.70098782935987,77.51674012753632,18.180130672927554,8.804359154846894,2.5942897449569595,2,9
2,FDE40,62.9194,2105.2596,Dairy,0.09866365199999999,15.599999999999998,1985,OUT027,2,1,3,7.652194063928205,45.88310800283695,12.816473743438978,6.773707109318866,0.5699073161112206,1,5
2,FDX49,232.63,5359.69,Canned,0.101338651,4.615000000000001,1985,OUT027,2,1,3,8.586661416571397,73.20990370161677,17.500342850425874,8.556278612902736,1.4509025599921967,1,5
0,NCM53,104.62799999999999,745.696,Health and Hygiene,0.052146455999999994,18.75,2002,OUT045,1,2,1,6.614318010447928,27.30743488502719,9.068189863274139,5.225651623006186,0.3219506387093401,2,7
2,FDE36,161.8868,3275.736,Baking Goods,0.041764487,5.26,2004,OUT035,1,2,1,8.094297855645141,57.234045811911635,14.851476459893707,7.565318619325404,1.414283162901744,1,6
1,FDN57,140.2154,1701.7848,Snack Foods,0.054344185999999996,18.25,2002,OUT045,1,2,1,7.439432861656213,41.25269445745332,11.939007181575146,6.422826049135484,0.7347373504831011,1,7
1,FDI24,177.937,6704.606,Baking Goods,0.07836248400000001,10.299999999999999,1985,OUT027,2,1,3,8.810550031871395,81.88165850787342,18.856355344479066,9.048848463084871,1.814979972561667,1,5
1,FDI19,242.7512,4119.9704,Meat,0.052339069,15.1,1997,OUT046,0,2,1,8.323601257851744,64.18699556763815,16.03115077081658,8.011678698477501,1.778777278869104,1,8
2,FDF24,81.5934,327.5736,Baking Goods,0.042464962,15.5,1998,OUT010,2,2,0,5.791712762651096,18.098994447206177,6.893444729890567,4.2542912978786696,0.9639379850570762,1,0
1,FDG52,45.7402,780.9834,Frozen Foods,0.06573288299999999,13.65,1999,OUT049,0,1,1,6.660553894812263,27.946080226035278,9.209030987092607,5.286405227187496,0.33718580286254995,1,9
1,DRF36,189.3846,3630.6074,Soft Drinks,0.023625114,16.1,2002,OUT045,1,2,1,8.197155241084848,60.25452182201764,15.369500833712593,7.762378618826682,1.5674971722160995,0,7
2,FDS45,107.3622,317.5866,Snack Foods,0.051643608,5.175,1985,OUT019,0,2,0,5.760750537047128,17.820959570124163,6.822665143444921,4.221487838443238,0.9345496318541165,1,4
1,FDX40,39.7164,231.6984,Frozen Foods,0.165694219,12.85,1998,OUT010,2,2,0,5.445436525933262,15.221642486932874,6.14196982212974,3.901492341006563,0.6818097943086636,1,0
1,DRK12,32.99,133.16,Soft Drinks,0.041878397000000005,9.5,2004,OUT035,1,2,1,4.891551412706824,11.539497389401324,5.106514806486347,3.396983572141809,0.05749118548381073,0,6
1,DRC27,245.1802,5650.6446,Dairy,0.058091482,13.8,2004,OUT035,1,2,1,8.639524906128464,75.17076958499227,17.811452252314474,8.670107818533301,2.4396384560055084,0,6
2,FDL58,263.7568,2636.5679999999998,Snack Foods,0.0,5.78,2007,OUT017,1,2,1,7.877233350407313,51.34752184867347,13.814854829432551,7.165718515869394,1.1383254725794525,1,2
0,NCD30,96.0726,1272.3438,Household,0.026903714,19.7,2002,OUT045,1,2,1,7.148615990399061,35.66992851128244,10.835979114462747,5.972430703765632,0.5493282772978116,2,7
0,NCZ54,161.5552,324.9104,Household,0.0,14.65,1998,OUT010,2,2,0,5.783549452011934,18.025271149139478,6.874712450783241,4.24561787601516,0.9561010908696203,2,0
2,FDE10,130.0626,131.1626,Snack Foods,0.150554711,6.67,1998,OUT010,2,2,0,4.876437774896776,11.452624153441866,5.0808534949695225,3.3841725951023633,0.3859670387322033,1,0
2,FDR44,131.2968,260.9936,Fruits and Vegetables,0.0,6.11,1998,OUT010,2,2,0,5.56449588594925,16.155296345161855,6.390624292557554,4.019365166933935,0.7680156303706787,1,0
2,FDP28,260.0936,260.9936,Frozen Foods,0.13497562800000001,13.65,1998,OUT010,2,2,0,5.56449588594925,16.155296345161855,6.390624292557554,4.019365166933935,0.7680156303706787,1,0
1,FDX15,160.6578,3690.5294,Meat,0.15616879,17.2,1987,OUT013,2,0,1,8.213525195578592,60.749727571405614,15.453596074006995,7.794211157737877,1.5933682056838143,1,1
1,FDA39,40.2822,1139.1838,Meat,0.0,6.32,2004,OUT035,1,2,1,7.038067320050981,33.75179698919748,10.443945578338873,5.809629677457719,0.4918370918140008,1,6
2,FDY24,52.9298,1995.4026,Baking Goods,0.133700752,4.88,1999,OUT049,0,1,1,7.598601113475451,44.66992948281875,12.58954915726282,6.683556649181538,0.8615054144749038,1,9
2,FDC60,88.3514,1416.8224,Baking Goods,0.115119905,5.425,2007,OUT017,1,2,1,7.256171896620322,37.640701374974405,11.231518362585518,6.135201820231703,0.6117062135477462,1,2
2,FDH28,37.2506,265.6542,Frozen Foods,0.11003099699999999,15.85,1997,OUT046,0,2,1,5.5821954630486506,16.29890180349584,6.428439517575459,4.0371898399128865,0.1146949150402024,1,8
1,FDT25,121.7072,3552.7088,Canned,0.051038045,7.5,2007,OUT017,1,2,1,8.175465633754246,59.60460384903166,15.258782077733937,7.720401793237944,1.5338648287080703,1,2
1,DRJ13,161.5578,2406.867,Soft Drinks,0.062837968,12.65,1987,OUT013,2,0,1,7.786081180751653,49.05983081911311,13.401416275641427,7.004272326167302,1.039153177619879,0,1
0,NCO07,211.956,213.05599999999998,Others,0.017116983,9.06,1985,OUT019,0,2,0,5.36155504195256,14.596437921630057,5.972615949845087,3.820528487216141,0.6269515349964723,2,4
1,FDW20,124.17299999999999,2956.152,Fruits and Vegetables,0.024129332000000003,20.75,1987,OUT013,2,0,1,7.991643701585058,54.3705067108998,14.35188415894887,7.373635922046857,1.2763043177405984,1,1
1,DRF27,152.134,153.134,Dairy,0.049754975,8.93,1985,OUT019,0,2,0,5.031313355081982,12.374732320337277,5.350042215872081,3.5177737733312635,0.45062141577871445,0,4
1,FDS49,79.7644,1649.8524,Canned,0.0,9.0,2004,OUT035,1,2,1,7.408441108347875,40.618375152140196,11.81630514292606,6.373254674978884,0.712315788144415,1,6
1,FDX25,181.9292,3101.2964,Canned,0.101561568,16.7,1985,OUT027,2,1,3,8.039575496603074,55.68928442707807,14.583029634673238,7.462525338454675,0.8395408850240562,1,5
0,NCX42,165.6526,4769.1254,Household,0.0059496440000000005,6.36,1985,OUT027,2,1,3,8.469918212773239,69.05885460967333,16.832407917843717,8.31016573900144,1.2910329238787708,2,5
2,FDG33,170.4764,3435.528,Seafood,0.13956116,5.365000000000001,1985,OUT027,2,1,3,8.141925904634396,58.61337731269202,15.089140328552975,7.655937389548847,0.9300195291378552,1,5
1,FDL56,86.4198,1133.8574,Fruits and Vegetables,0.126035694,14.1,2002,OUT045,1,2,1,7.033380726821476,33.672799111448995,10.427642807518033,5.802826820735649,0.4895374443946484,1,7
1,FDF14,152.334,2603.278,Canned,0.027164679,7.55,2004,OUT035,1,2,1,7.864526699138199,51.02232844549531,13.756465058916273,7.1429915613484605,1.1239526762084997,1,6
0,NCD06,45.406000000000006,605.878,Household,0.099325278,13.0,1997,OUT046,0,2,1,6.406678645669683,24.614589169839906,8.46177995920195,4.961309219333129,0.2615848939513388,2,8
1,DRM47,192.8846,2293.0152,Hard Drinks,0.04357366,9.299999999999999,1985,OUT027,2,1,3,7.737622911706409,47.88543828764649,13.186685380525654,6.9199305117642975,0.6207339647966615,0,5
2,FDS46,118.7782,119.1782,Snack Foods,0.082741482,17.599999999999998,1985,OUT019,0,2,0,4.780619851999543,10.916876842760479,4.921138718954683,3.304069739391177,0.35070101488865174,1,4
2,FDB35,92.9804,1929.4884,Starchy Foods,0.064565202,12.3,1987,OUT013,2,0,1,7.565010169039415,43.92594222097006,12.449370462192068,6.627664914656599,0.8330472776604175,1,1
1,FDX21,109.8912,2074.6328,Snack Foods,0.08455456900000001,7.049999999999999,1985,OUT027,2,1,3,7.637539453149427,45.548137173763756,12.754019596409309,6.748936003086987,0.5616164443398366,1,5
0,NCU05,79.9618,241.6854,Health and Hygiene,0.058451805,11.799999999999999,1985,OUT027,2,1,3,5.487636880423638,15.546234270716493,6.228978118823039,3.9428713231243666,0.06542579245679098,2,5
0,NCR38,251.3724,6795.1548,Household,0.113748685,17.25,2002,OUT045,1,2,1,8.823965107782705,82.43272893699444,18.940863964704228,9.079247156950538,2.9337751952388618,2,7
0,NCR18,42.7112,639.168,Household,0.020603511,15.85,2007,OUT017,1,2,1,6.46016733062067,25.281772089788326,8.61400278727525,5.028098257769862,0.2759576903222915,2,2
0,NCU41,192.1846,3248.4382,Health and Hygiene,0.052044976,18.85,2004,OUT035,1,2,1,8.085929605974625,56.995071716772145,14.810107230393792,7.54950804468557,1.4024974698775627,2,6
2,FDY56,227.6062,7222.5984,Fruits and Vegetables,0.06276442900000001,16.35,2007,OUT017,1,2,1,8.884970056338965,84.98587176701784,19.329968921755146,9.218778214439148,3.118321900641894,1,2
1,DRJ51,229.0668,3225.1352,Dairy,0.08797726199999999,14.1,2004,OUT035,1,2,1,8.07873015083177,56.79027381515254,14.7746082753977,7.535932179574902,1.392436512417896,0,6
1,FDK21,249.0408,3755.112,Snack Foods,0.010010425,7.905,2004,OUT035,1,2,1,8.230873390650892,61.2789686597286,15.543218956553165,7.828088442252591,1.6212514306434627,1,6
1,FDY25,179.3976,3440.8544,Canned,0.033946163,12.0,1987,OUT013,2,0,1,8.143475091621225,58.658796441795495,15.096934307381352,7.658903083457545,1.4855722329016694,1,1
2,FDU44,163.4552,974.7312,Fruits and Vegetables,0.058414678,12.15,2004,OUT035,1,2,1,6.882161740680044,31.220685450515013,9.91505107812912,5.587547355550109,0.42083547774149455,1,6
1,FDL43,75.367,535.969,Meat,0.027106459,10.1,1999,OUT049,0,1,1,6.284076323577351,23.151004297870106,8.122939595893197,4.811549053877567,0.23140202157233822,1,9
1,FDF05,262.491,5259.82,Frozen Foods,0.027022882999999998,17.5,2007,OUT017,1,2,1,8.5678520846139,72.52461651053386,17.390962850178415,8.516138591552739,2.270901826610524,1,2
1,DRF15,152.034,306.268,Dairy,0.058153409,18.349999999999998,1985,OUT019,0,2,0,5.724460535641928,17.500514278157656,6.7406308056034465,4.183361600215508,0.9012428315574289,0,4
1,FDL20,112.3886,1779.0176,Fruits and Vegetables,0.128937661,17.1,2009,OUT018,2,1,2,7.483816580815324,42.178402056028624,12.116952764258357,6.494490130566727,0.8915152713610291,1,3
1,FDV32,61.451,759.012,Fruits and Vegetables,0.088846306,7.785,1999,OUT049,0,1,1,6.632017587547328,27.550172413253605,9.121849040294475,5.248825812813148,0.32769975725772116,1,9
2,FDJ34,125.9704,1877.556,Snack Foods,0.09357779,11.8,1987,OUT013,2,0,1,7.537726210090947,43.33077428341201,12.336661061302278,6.582611509379238,0.8106257153217313,1,1
2,FDG08,171.8764,3779.0808,Fruits and Vegetables,0.165694678,13.15,2002,OUT045,1,2,1,8.23723608443872,61.47422874668702,15.576219520495991,7.8405502834104075,1.6315998440305486,1,7
1,FDQ04,41.5796,41.2796,Frozen Foods,0.148392623,6.3999999999999995,1985,OUT019,0,2,0,3.720368431203879,6.424920232967877,3.4560378760995265,2.534742636436267,0.12147185990556653,1,4
1,FDW13,51.1324,259.66200000000003,Canned,0.098438394,8.5,2007,OUT017,1,2,1,5.55938078528248,16.114031153004515,6.379737347638265,4.01422858753765,0.11210781169343094,1,2
0,NCI17,96.34100000000001,193.082,Health and Hygiene,0.143303291,8.645,1987,OUT013,2,0,1,5.263114969139307,13.895394920620284,5.7798148909240865,3.7276527360552625,0.08336221895152555,2,1
2,FDY03,110.9202,1687.8029999999999,Meat,0.076276208,17.6,2002,OUT045,1,2,1,7.431182962184071,41.082879645906026,11.906220413811752,6.409592783157603,0.728700776007301,1,7
